Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost Per Unit,Profit Margin,Order Month,Order Day,Order Year
1517,CA-2017-148446,Second Class,MC-17845,Michael Chen,Consumer,North Las Vegas,Nevada,West,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1669.6,4,0.0,116.872,388.18199999999996,7.000000000000001,December,Sunday,2017
1518,CA-2014-111059,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,0.2,27.248,28.296,32.5,February,Monday,2014
1519,CA-2014-111059,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Seattle,Washington,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,3,0.2,4.3134,2.9862,32.49999999999999,February,Monday,2014
1520,CA-2017-116204,Second Class,VW-21775,Victoria Wilson,Corporate,San Francisco,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.7343,1.9430999999999996,36.25000000000001,February,Saturday,2017
1521,CA-2017-109946,Standard Class,PL-18925,Paul Lucas,Home Office,Chicago,Illinois,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,16.52,5,0.2,2.065,2.891,12.5,April,Sunday,2017
1522,CA-2015-144806,Standard Class,GH-14425,Gary Hwang,Consumer,Tucson,Arizona,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6,0.2,48.9516,26.193399999999997,23.75,December,Sunday,2015
1523,CA-2015-144806,Standard Class,GH-14425,Gary Hwang,Consumer,Tucson,Arizona,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,19.92,5,0.2,6.723,2.6394000000000006,33.75,December,Sunday,2015
1524,CA-2015-144806,Standard Class,GH-14425,Gary Hwang,Consumer,Tucson,Arizona,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,198.272,8,0.2,61.96,17.038999999999998,31.25,December,Sunday,2015
1525,CA-2015-144806,Standard Class,GH-14425,Gary Hwang,Consumer,Tucson,Arizona,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",247.104,6,0.2,-58.6872,50.9652,-23.75,December,Sunday,2015
1526,CA-2015-144806,Standard Class,GH-14425,Gary Hwang,Consumer,Tucson,Arizona,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.7092,12.7658,11.249999999999998,December,Sunday,2015
1527,CA-2016-122392,Standard Class,CJ-12010,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,4.16,2,0.2,0.364,1.8980000000000001,8.75,July,Friday,2016
1528,CA-2016-122392,Standard Class,CJ-12010,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,0.2,3.3488,4.1495999999999995,28.750000000000004,July,Friday,2016
1529,CA-2015-148432,Second Class,MC-18130,Mike Caudle,Corporate,Newark,Delaware,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,26.18,7,0.0,0.5236,3.6652,1.9999999999999998,November,Saturday,2015
1530,CA-2015-148432,Second Class,MC-18130,Mike Caudle,Corporate,Newark,Delaware,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,7.3,2,0.0,3.431,1.9344999999999999,47.0,November,Saturday,2015
1531,CA-2015-103793,Standard Class,BV-11245,Benjamin Venier,Corporate,Miami,Florida,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.235,17.039,31.25,March,Thursday,2015
1532,CA-2017-159884,Standard Class,JF-15490,Jeremy Farry,Consumer,Tempe,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058,9.9382,7.5,August,Thursday,2017
1533,CA-2017-159884,Standard Class,JF-15490,Jeremy Farry,Consumer,Tempe,Arizona,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2.7222,1.8845999999999998,32.5,August,Thursday,2017
1534,CA-2016-139885,Standard Class,EB-13840,Ellis Ballard,Corporate,New York City,New York,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0.0,0.0,35.48,0.0,December,Sunday,2016
1535,CA-2017-124086,Standard Class,MP-18175,Mike Pelletier,Home Office,Laguna Niguel,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986,93.5922,8.235294117647058,February,Friday,2017
1536,CA-2016-112389,Standard Class,JM-15655,Jim Mitchum,Corporate,Bridgeton,New Jersey,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.4074,13.4442,0.9999999999999999,October,Saturday,2016
1537,CA-2016-112389,Standard Class,JM-15655,Jim Mitchum,Corporate,Bridgeton,New Jersey,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3,0.0,3.0342,2.8786,26.0,October,Saturday,2016
1538,CA-2017-121888,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0.0,11.5971,28.392900000000004,28.999999999999996,September,Friday,2017
1539,CA-2017-121888,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.512,4.884,40.0,September,Friday,2017
1540,CA-2017-121888,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0.0,203.5644,193.12520000000004,26.0,September,Friday,2017
1541,CA-2017-121888,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0.0,116.3904,18.0128,48.00000000000001,September,Friday,2017
1542,CA-2014-166884,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.288,1.2064,27.499999999999996,March,Tuesday,2014
1543,CA-2014-166884,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.464,6,0.2,1.7004,1.4606000000000001,16.249999999999996,March,Tuesday,2014
1544,CA-2014-107181,Standard Class,DB-13270,Deborah Brumfield,Home Office,San Diego,California,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.896,3,0.2,29.0136,17.960800000000003,35.0,February,Tuesday,2014
1545,CA-2014-107181,Standard Class,DB-13270,Deborah Brumfield,Home Office,San Diego,California,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0.0,16.0928,4.5368,47.0,February,Tuesday,2014
1546,CA-2014-150245,Second Class,PC-18745,Pamela Coakley,Corporate,Watertown,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686,196.686,12.5,December,Wednesday,2014
1547,CA-2015-111395,Standard Class,VB-21745,Victoria Brennan,Corporate,San Antonio,Texas,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,335.52,4,0.2,117.432,54.52199999999999,35.0,November,Monday,2015
1548,CA-2015-111395,Standard Class,VB-21745,Victoria Brennan,Corporate,San Antonio,Texas,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.912,2,0.8,-40.6504,32.2812,-170.0,November,Monday,2015
1549,CA-2015-111395,Standard Class,VB-21745,Victoria Brennan,Corporate,San Antonio,Texas,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,0.2,2.3674,12.3443,8.75,November,Monday,2015
1550,CA-2014-134278,First Class,EP-13915,Emily Phan,Consumer,New York City,New York,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,1,0.2,174.9975,384.99449999999996,31.25,July,Sunday,2014
1551,US-2017-124926,Second Class,ME-17320,Maria Etezadi,Home Office,Houston,Texas,Central,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9.324,6,0.8,-24.7086,5.6721,-265.0,November,Monday,2017
1552,CA-2016-159345,Standard Class,IG-15085,Ivan Gibson,Consumer,San Diego,California,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,111.96,2,0.0,54.8604,28.549799999999998,49.0,June,Friday,2016
1553,CA-2014-130274,First Class,JS-15940,Joni Sundaresam,Home Office,Appleton,Wisconsin,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0.0,10.3488,1.6015999999999997,48.00000000000001,May,Saturday,2014
1554,CA-2017-158386,Standard Class,BO-11425,Bobby Odegard,Consumer,Richmond,Kentucky,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5,0.0,57.385,13.473000000000003,46.0,October,Monday,2017
1555,CA-2015-111507,Standard Class,VW-21775,Victoria Wilson,Corporate,Bellevue,Washington,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,5.28,3,0.0,1.5312,1.2496,28.999999999999996,February,Friday,2015
1556,CA-2017-120761,Standard Class,AB-10150,Aimee Bixby,Consumer,Long Beach,New York,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96,4,0.0,39.5428,13.104299999999999,43.00000000000001,September,Monday,2017
1557,CA-2016-109176,Standard Class,JW-16075,Julia West,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344,1,0.2,3.504,5.84,37.5,May,Monday,2016
1558,CA-2016-109176,Standard Class,JW-16075,Julia West,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,5,0.2,9.92,13.888,12.5,May,Monday,2016
1559,CA-2015-112116,Second Class,JE-15475,Jeremy Ellison,Consumer,Seattle,Washington,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,2,0.0,44.7096,63.62520000000001,26.0,March,Monday,2015
1560,CA-2016-126809,Standard Class,EB-13750,Edward Becker,Corporate,Seattle,Washington,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,0.2,12.8151,2.5040999999999993,36.25,April,Saturday,2016
1561,CA-2014-105172,Standard Class,PK-18910,Paul Knutson,Home Office,San Francisco,California,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0.0,9.072,1.638,48.0,April,Friday,2014
1562,CA-2017-107293,First Class,CS-12400,Christopher Schild,Home Office,Seattle,Washington,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0.0,0.7228,2.0572,26.0,September,Tuesday,2017
1563,US-2017-102890,Premium First Class,SG-20470,Sheri Gordon,Consumer,New York City,New York,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785,268.12170000000003,-28.333333333333332,June,Friday,2017
1564,CA-2015-158554,Premium First Class,CM-12190,Charlotte Melton,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,4.1151,2.4123,36.25,November,Monday,2015
1565,CA-2014-116239,Premium First Class,CL-12565,Clay Ludtke,Consumer,Columbia,South Carolina,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,67.431,5.0,March,Tuesday,2014
1566,CA-2015-132101,Standard Class,JO-15550,Jesus Ocampo,Home Office,Seattle,Washington,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,137.9627,8.75,March,Thursday,2015
1567,CA-2015-129112,First Class,AW-10840,Anthony Witt,Consumer,Allen,Texas,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,21.48,3,0.2,-0.2685,7.2495,-1.25,November,Sunday,2015
1568,CA-2015-129112,First Class,AW-10840,Anthony Witt,Consumer,Allen,Texas,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,8.784,4,0.8,-13.6152,5.5998,-154.99999999999997,November,Sunday,2015
1569,US-2017-152002,Premium First Class,DV-13465,Dianna Vittorini,Consumer,Los Angeles,California,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553,20.9049,49.0,June,Sunday,2017
1570,CA-2017-165029,Standard Class,AH-10075,Adam Hart,Corporate,Atlanta,Georgia,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,3,0.0,3.7236,3.0388,28.999999999999996,November,Sunday,2017
1571,US-2014-157385,First Class,SC-20095,Sanjit Chand,Consumer,Los Angeles,California,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941,134.3722,-11.250000000000002,November,Sunday,2014
1572,US-2014-157385,First Class,SC-20095,Sanjit Chand,Consumer,Los Angeles,California,West,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,21.84,3,0.0,10.4832,3.7856,48.0,November,Sunday,2014
1573,US-2014-157385,First Class,SC-20095,Sanjit Chand,Consumer,Los Angeles,California,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,29.99,1,0.0,6.2979,23.692099999999996,21.000000000000004,November,Sunday,2014
1574,US-2014-157385,First Class,SC-20095,Sanjit Chand,Consumer,Los Angeles,California,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84,178.8,6.25,November,Sunday,2014
1575,CA-2014-101602,First Class,MC-18100,Mick Crebagga,Consumer,El Paso,Texas,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,16.611,-22.5,December,Monday,2014
1576,CA-2014-101602,First Class,MC-18100,Mick Crebagga,Consumer,El Paso,Texas,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,157.0176,-2.857142857142857,December,Monday,2014
1577,CA-2016-109057,Standard Class,TT-21460,Tonja Turnell,Home Office,Aurora,Illinois,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,2,0.2,2.3952,10.778400000000001,10.0,April,Friday,2016
1578,CA-2016-154403,Standard Class,AP-10720,Anne Pryor,Home Office,Florence,Alabama,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,0.0,2.4402,2.5398000000000005,48.99999999999999,May,Monday,2016
1579,CA-2016-102456,First Class,DL-12865,Dan Lawera,Consumer,New York City,New York,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0.0,49.5552,40.4416,28.999999999999996,February,Saturday,2016
1580,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.3142,109.33290000000001,28.999999999999996,August,Sunday,2015
1581,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,9,0.4,-153.1224,59.5476,-40.0,August,Sunday,2015
1582,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,0.0,2.9372,19.511400000000002,6.999999999999999,August,Sunday,2015
1583,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,380.49,37.5,August,Sunday,2015
1584,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,9.5648,39.0,August,Sunday,2015
1585,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,1.6016000000000001,48.0,August,Sunday,2015
1586,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.386,141.11280000000002,28.000000000000004,August,Sunday,2015
1587,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,0.0,68.976,24.907999999999998,48.00000000000001,August,Sunday,2015
1588,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0.0,5.0055,1.8815000000000002,47.0,August,Sunday,2015
1589,CA-2015-131338,First Class,NP-18325,Naresj Patel,Consumer,New York City,New York,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,0.0,34.692,53.277,13.999999999999998,August,Sunday,2015
1590,CA-2016-109911,Standard Class,VG-21805,Vivek Grady,Corporate,Virginia Beach,Virginia,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0.0,2.9592,2.0002000000000004,26.999999999999996,May,Thursday,2016
1591,US-2016-132423,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Grapevine,Texas,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,0.2,5.8604,3.9468,17.5,April,Friday,2016
1592,US-2016-132423,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Grapevine,Texas,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145,1.0250999999999997,36.25000000000001,April,Friday,2016
1593,CA-2015-122826,Second Class,RD-19480,Rick Duston,Consumer,Olympia,Washington,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.568,4,0.2,22.6764,44.7229,11.25,June,Tuesday,2015
1594,CA-2014-117317,Premium First Class,JF-15490,Jeremy Farry,Consumer,Los Angeles,California,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0.0,6.5856,2.2847999999999997,49.00000000000001,October,Sunday,2014
1595,CA-2015-118423,First Class,DP-13390,Dennis Pardue,Home Office,Peoria,Illinois,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058,131.6546,-10.0,March,Tuesday,2015
1596,CA-2017-149181,Standard Class,MD-17350,Maribeth Dona,Consumer,Columbus,Ohio,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568,25.0244,-4.285714285714286,May,Monday,2017
1597,CA-2017-132234,First Class,MY-17380,Maribeth Yedwab,Corporate,New York City,New York,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0.0,175.136,28.628,32.0,October,Monday,2017
1598,CA-2017-158876,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.896,4,0.2,5.28,2.904,31.25,November,Sunday,2017
1599,CA-2017-158876,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004,6.1716,7.5,November,Sunday,2017
1600,CA-2017-158876,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744,22.615399999999998,8.75,November,Sunday,2017
1601,CA-2017-158876,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2,0.6,-13.993,14.9925,-87.5,November,Sunday,2017
1602,CA-2016-164672,Second Class,GB-14530,George Bell,Corporate,Dover,Delaware,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0.0,42.392,84.784,20.0,May,Sunday,2016
1603,US-2016-132857,Standard Class,CA-12775,Cynthia Arntzen,Consumer,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.672,3,0.2,1.668,1.668,25.0,December,Sunday,2016
